20, 1.0, 0.5704476833343506, y:	0.082773209
20, 1.0, 0.5641076564788818, y:	0.08241272
20, 1.0, 0.6271066665649414, y:	0.044773102
20, 1.5, 0.971961259841919, y:	0.014953613
20, 1.5, 0.7348947525024414, y:	0.027809143
20, 1.5, 0.8752193450927734, y:	0.016067505
20, 2.0, 1.845357894897461, y:	0.0030059814
20, 2.0, 0.9880938529968262, y:	0.0054912567
20, 2.0, 1.3982911109924316, y:	0.0038433075
20, 2.5, 1.888540267944336, y:	0.00035381317
20, 2.5, 3.6095190048217773, y:	0.00082492828
20, 2.5, 2.6975345611572266, y:	0.00047874451
20, 3.0, 1.9738798141479492, y:	0.00018310547
20, 3.0, 2.1156463623046875, y:	0.00039577484
20, 3.0, 1.8360445499420166, y:	4.1007996e-05
20, 3.5, 2.25266170501709, y:	3.7193298e-05
20, 3.5, 2.7637581825256348, y:	1.5258789e-05
20, 3.5, 2.27113938331604, y:	4.196167e-05
20, 4.0, 2.929088592529297, y:	9.5367432e-06
20, 4.0, 2.9193246364593506, y:	7.724762e-05
20, 4.0, 4.197604656219482, y:	6.3896179e-05
20, 4.5, 9.617063045501709, y:	1.9073486e-06
20, 4.5, 3.36556339263916, y:	3.8146973e-06
20, 4.5, 3.7449562549591064, y:	2.8610229e-06
20, 5.0, 2.9229342937469482, y:	0         
20, 5.0, 3.043086290359497, y:	1.9073486e-06
20, 5.0, 2.8500144481658936, y:	0         
20, 5.5, 3.0266165733337402, y:	0         
20, 5.5, 2.582486152648926, y:	9.5367432e-07
20, 5.5, 2.0047647953033447, y:	0         
20, 6.0, 3.8821592330932617, y:	0         
20, 6.0, 3.9590423107147217, y:	0         
20, 6.0, 4.9129798412323, y:	0         
20, 6.5, 3.8424816131591797, y:	0         
20, 6.5, 4.050168752670288, y:	0         
20, 6.5, 3.7740912437438965, y:	0         
20, 7.0, 5.856640577316284, y:	0         
20, 7.0, 4.031995058059692, y:	0         
20, 7.0, 3.468984365463257, y:	0         
20, 7.5, 3.836411952972412, y:	0         
20, 7.5, 5.121804714202881, y:	0         
20, 7.5, 2.8893113136291504, y:	0         
25, 1.0, 0.8080234527587891, y:	0.033702374
25, 1.0, 0.721355676651001, y:	0.049198151
25, 1.0, 0.6386914253234863, y:	0.047067404
25, 1.5, 1.2943904399871826, y:	0.0080156326
25, 1.5, 1.6509521007537842, y:	0.0081996918
25, 1.5, 2.397925853729248, y:	0.011557788
25, 2.0, 6.53505277633667, y:	0.0010591745
25, 2.0, 5.944523334503174, y:	0.001073122
25, 2.0, 11.036919832229614, y:	0.0013213754
25, 2.5, 7.530126333236694, y:	0.00040778518
25, 2.5, 6.527524471282959, y:	0.00032883883
25, 2.5, 6.684033632278442, y:	0.00025701523
25, 3.0, 15.999353885650635, y:	0.00010058284
25, 3.0, 11.765018701553345, y:	5.9574842e-05
25, 3.0, 15.007770776748657, y:	1.4066696e-05
25, 3.5, 13.260019779205322, y:	4.9173832e-06
25, 3.5, 671.030604839325, y:	7.5697899e-06
25, 3.5, 19.944490671157837, y:	3.9637089e-06
25, 4.0, 16.591710329055786, y:	1.847744e-06
25, 4.0, 19.786271333694458, y:	0         
25, 4.0, 14.377545833587646, y:	1.6391277e-06
25, 4.5, 23.60942816734314, y:	0         
25, 4.5, 9.147713661193848, y:	0         
25, 4.5, 14.544620513916016, y:	8.9406967e-08
25, 5.0, 22.94248652458191, y:	0         
25, 5.0, 16.16000199317932, y:	0         
25, 5.0, 38.16009974479675, y:	8.9406967e-08
25, 5.5, 22.190448760986328, y:	0         
25, 5.5, 31.06625509262085, y:	2.9802322e-08
25, 5.5, 98.61018466949463, y:	0         
25, 6.0, 46.820693254470825, y:	0         
25, 6.0, 10.830749988555908, y:	0         
25, 6.0, 16.16726303100586, y:	0         
25, 6.5, 25.17726993560791, y:	0         
25, 6.5, 7.075380563735962, y:	0         
25, 6.5, 22.94483184814453, y:	0         
25, 7.0, 28.669103145599365, y:	0         
25, 7.0, 1761.318348646164, y:	0         
25, 7.0, 18.633443355560303, y:	0         
25, 7.5, 11.324591159820557, y:	0         
25, 7.5, 58.03695201873779, y:	0         
25, 7.5, 59.76783561706543, y:	0         
30, 1.0, 1.0768988132476807, y:	0.013621274
30, 1.0, 1.131669044494629, y:	0.012657449
30, 1.0, 0.8416154384613037, y:	0.017574467
30, 1.5, 12.532026767730713, y:	0.0023517692
30, 1.5, 24.460871934890747, y:	0.0022399127
30, 1.5, 7.102536916732788, y:	0.0031795446
30, 2.0, 20.579456567764282, y:	0.00038728956
30, 2.0, 42.29024815559387, y:	0.00047706068
30, 2.0, 87.92903590202332, y:	0.00048991106
30, 2.5, 59.933998584747314, y:	2.1941029e-05
30, 2.5, 92.85124659538269, y:	3.58494e-05
30, 2.5, 58.05352210998535, y:	2.4187379e-05
30, 3.0, 164.63859462738037, y:	7.5548887e-06
30, 3.0, 205.47434401512146, Killed
30, 3.0, 178.54238986968994, Killed
30, 3.5, 196.37885451316833, Killed
30, 3.5, 147.55404043197632, y:	1.9930303e-07
30, 3.5, 189.12648630142212, y:	2.3469329e-07
30, 4.0, 229.14190578460693, Killed
30, 4.0, 119.52749300003052, 
calloc failed in resize_sdd_node_hash
30, 4.0, 213.3350441455841, Killed
30, 4.5, 68.82409739494324, y:	0         
30, 4.5, 144.58734607696533, y:	0         
30, 4.5, 79.8566255569458, y:	1.8626451e-09
30, 5.0, 172.05751585960388, Killed
30, 5.0, 185.18266606330872, Killed
30, 5.0, 114.70712113380432, y:	0         
30, 5.5, 53.81668019294739, y:	0         
30, 5.5, 229.04933333396912, Killed
30, 5.5, 138.15938067436218, y:	0         
30, 6.0, 141.52787327766418, Killed
30, 6.0, 136.62414932250977, 
calloc failed in resize_sdd_node_hash
30, 6.0, 138.6705002784729, Killed
30, 6.5, 195.70849323272705, Killed
30, 6.5, 130.64114093780518, y:	0         
30, 6.5, 139.00421905517578, 
calloc failed in resize_sdd_node_hash
30, 7.0, 185.58892440795898, Killed
30, 7.0, 180.9968602657318, Killed
30, 7.0, 208.26006197929382, Killed
30, 7.5, 260.1448769569397, Killed
30, 7.5, 126.15045809745789, Killed
30, 7.5, 138.3205361366272, Killed
35, 1.0, 7.160161018371582, y:	0.0055347271
35, 1.0, 4.5456225872039795, y:	0.0086699419
35, 1.0, 3.7567572593688965, y:	0.0094192794
35, 1.5, 210.0478699207306, Killed
35, 1.5, 66.6321349143982, y:	0.0015145373
35, 1.5, 347.1581537723541, Killed
35, 2.0, 225.9601879119873, Killed
35, 2.0, 238.83681845664978, Killed
35, 2.0, 247.92973852157593, Killed
35, 2.5, 181.71575498580933, Killed
35, 2.5, 275.26809787750244, Killed
35, 2.5, 304.3623285293579, Killed
35, 3.0, 287.1140470504761, Killed
35, 3.0, 288.6236460208893, Killed
35, 3.0, 214.19530153274536, Killed
35, 3.5, 356.2685532569885, Killed
35, 3.5, 216.20631790161133, Killed
35, 3.5, 304.81968092918396, Killed
35, 4.0, 345.93451499938965, Killed
35, 4.0, 218.18443965911865, 
calloc failed in resize_sdd_node_hash
35, 4.0, 315.1465721130371, Killed
35, 4.5, 217.4413058757782, Killed
35, 4.5, 583.1840476989746, Killed
35, 4.5, 244.1022663116455, 
calloc failed in resize_sdd_node_hash
35, 5.0, 277.33686995506287, Killed
35, 5.0, 422.1835720539093, Killed
35, 5.0, 2798.4443113803864, Killed
35, 5.5, 226.8367862701416, Killed
35, 5.5, 233.93587112426758, Killed
35, 5.5, 293.2263374328613, Killed
35, 6.0, 437.13541436195374, Killed
35, 6.0, 438.83289980888367, Killed
35, 6.0, 324.31109714508057, Killed
35, 6.5, 272.28609228134155, Killed
35, 6.5, 177.27366161346436, Killed
35, 6.5, 223.48828077316284, y:	0         
35, 7.0, 417.7311706542969, Killed
35, 7.0, 613.3423075675964, Killed
35, 7.0, 375.3865051269531, Killed
35, 7.5, 259.61561489105225, Killed
35, 7.5, 299.8343987464905, Killed
35, 7.5, 337.2729277610779, Killed
40, 1.0, 47.66039562225342, y:	0.0046950957
40, 1.0, 10.13705325126648, y:	0.0047211548
40, 1.0, 5.542850971221924, y:	0.0040386605
40, 1.5, 666.4543912410736, Killed
40, 1.5, 457.6647837162018, Killed
40, 1.5, 227.2706687450409, Killed
40, 2.0, 302.1788251399994, Killed
40, 2.0, 377.1769094467163, Killed
40, 2.0, 300.2607157230377, 
calloc failed in resize_sdd_node_hash
40, 2.5, 463.94361901283264, Killed
40, 2.5, 313.522656917572, Killed
40, 2.5, 315.34149169921875, Killed
40, 3.0, 692.2218749523163, Killed
40, 3.0, 774.8814618587494, Killed
40, 3.0, 559.3645467758179, Killed
40, 3.5, 554.6606321334839, Killed
40, 3.5, 316.89542412757874, Killed
40, 3.5, 507.30535984039307, 
calloc failed in resize_sdd_node_hash
40, 4.0, 794.2159411907196, Killed
